Transaction ID,Date,Customer ID,Customer Name,Gender,Age,Product ID,Product Name,Category,Quantity Sold,Unit Price,Total Sale Amount,Payment Method,Store Location,Salesperson ID,Salesperson Name,Discount Applied,Return Status
TXN01262,2024-03-18,CUST01262,Femi Chioma,Male,27,Monitor,Electronics,Electronics,8,$35.70,$285.60,Debit Card,Enugu,SP052,Emmanuela Fidelis,None,Not Returned
TXN01263,2022-11-22,CUST01263,Ifeyinwa Nkem,Male,35,Flash Drive,Accessories,Accessories,6,$148.87,$893.22,Bank Transfer,Enugu,SP007,Obinna Simeon,$19,Returned
TXN01264,2023-01-28,CUST01264,Elijah Nwafor,Male,57,Laptop Stand,Accessories,Accessories,10,$153.42,$1534.20,Cash,Port Harcourt,SP011,Seyi Chisom,8%,Returned
TXN01265,2023-09-23,CUST01265,Peace Simeon,Female,34,Phone Case,Accessories,Accessories,10,$49.35,$493.50,POS,Enugu,SP083,Aisha Chioma,$37,Returned
TXN01266,2024-10-19,CUST01266,Chinedu Chinwe,Male,58,Flash Drive,Accessories,Accessories,8,$171.45,$1371.60,POS,Lagos,SP095,Juliet Chika,$26,Not Returned
TXN01267,2021-12-14,CUST01267,Nkem Shola,Female,46,Keyboard,Electronics,Electronics,12,$181.68,$2180.16,Debit Card,Lagos,SP032,Kola Chioma,$8,Returned
TXN01268,2024-10-13,CUST01268,Micheal Ogechi,Female,49,Charger,Accessories,Accessories,2,$50.57,$101.14,PayPal,Jos,SP073,Adaobi Daniel,20%,Not Returned
TXN01269,2023-01-23,CUST01269,Chukwuemeka Nneka,Female,34,Monitor,Electronics,Electronics,1,$250.44,$250.44,PayPal,Lagos,SP060,Zainab Opeyemi,$2,Not Returned
TXN01270,2021-12-01,CUST01270,Nneka Onyinye,Male,42,USB Hub,Accessories,Accessories,12,$249.79,$2997.48,POS,Kano,SP080,Favour Tobi,7%,Not Returned
TXN01271,2022-01-26,CUST01271,Chidera Tobi,Male,35,Power Bank,Electronics,Electronics,15,$295.16,$4427.40,Cash,Enugu,SP078,Patience Tosin,None,Returned
TXN01272,2023-09-24,CUST01272,Ugo Nnamdi,Female,43,Wireless Mouse,Electronics,Electronics,6,$237.67,$1426.02,Debit Card,Abuja,SP042,Oyinade Daniel,$43,Returned
TXN01273,2024-08-17,CUST01273,Chinedu Hassan,Male,56,Keyboard,Electronics,Electronics,5,$67.96,$339.80,Debit Card,Ibadan,SP074,Chisom Ronke,None,Not Returned
TXN01274,2024-06-03,CUST01274,Sola Ifeoma,Male,52,Monitor,Electronics,Electronics,8,$221.81,$1774.48,PayPal,Kano,SP086,Precious Chizor,15%,Returned
TXN01275,2024-10-07,CUST01275,Chinonso Bola,Female,37,Power Bank,Electronics,Electronics,3,$168.49,$505.47,Bank Transfer,Abuja,SP093,Kehinde Bola,$6,Returned
TXN01276,2022-02-01,CUST01276,Chika Olivia,Female,47,Keyboard,Electronics,Electronics,15,$264.80,$3972.00,Bank Transfer,Jos,SP073,Chukwuemeka Tosin,$12,Returned
TXN01277,2022-05-30,CUST01277,Fola Obi,Male,36,USB Hub,Accessories,Accessories,10,$25.88,$258.80,Cash,Ibadan,SP024,Fola Amarachi,None,Not Returned
TXN01278,2023-12-26,CUST01278,Ngozi Chidera,Female,58,Bluetooth Speaker,Electronics,Electronics,10,$242.97,$2429.70,Debit Card,Lagos,SP089,Chidera Kelechi,$41,Not Returned
TXN01279,2022-08-06,CUST01279,Kelechi Ezinne,Female,54,Charger,Accessories,Accessories,1,$283.72,$283.72,PayPal,Jos,SP054,Chinedu Anita,$27,Returned
TXN01280,2022-10-14,CUST01280,Juliet Patience,Male,39,USB Hub,Accessories,Accessories,14,$134.94,$1889.16,Debit Card,Jos,SP082,Chinwe Tunde,14%,Returned
TXN01281,2023-09-25,CUST01281,Yemi Chikere,Female,21,Charger,Accessories,Accessories,7,$298.60,$2090.20,Debit Card,Lagos,SP007,Obi Nnamdi,$9,Returned
TXN01282,2022-08-15,CUST01282,Dayo Chinonso,Male,56,Wireless Mouse,Electronics,Electronics,14,$161.99,$2267.86,Cash,Owerri,SP018,Oluwatobi Adaeze,$12,Not Returned
TXN01283,2023-12-07,CUST01283,Dayo Adesola,Male,59,Power Bank,Electronics,Electronics,13,$132.46,$1721.98,Credit Card,Enugu,SP090,Chike Chinonso,$24,Returned
TXN01284,2022-12-20,CUST01284,Micheal Fola,Female,39,Charger,Accessories,Accessories,7,$210.58,$1474.06,Bank Transfer,Owerri,SP006,Kelechi Ayo,None,Returned
TXN01285,2022-11-11,CUST01285,Anita Pius,Male,47,Keyboard,Electronics,Electronics,4,$20.36,$81.44,Cash,Kano,SP084,Adesola Chikere,18%,Not Returned
TXN01286,2024-05-18,CUST01286,Anita Nneka,Female,29,Monitor,Electronics,Electronics,7,$179.78,$1258.46,Debit Card,Kano,SP091,David Oyinade,$9,Not Returned
TXN01287,2023-02-13,CUST01287,Olamide Sola,Female,50,Bluetooth Speaker,Electronics,Electronics,15,$40.62,$609.30,Bank Transfer,Ibadan,SP012,Chinedu Dayo,$7,Returned
TXN01288,2022-07-31,CUST01288,Kelechi Amaka,Male,18,Keyboard,Electronics,Electronics,7,$244.91,$1714.37,Debit Card,Jos,SP039,Chinwe Hassan,None,Not Returned
TXN01289,2023-09-30,CUST01289,Favour Nnenna,Female,56,Flash Drive,Accessories,Accessories,8,$295.39,$2363.12,Credit Card,Port Harcourt,SP058,Aisha Tobi,$26,Returned
TXN01290,2021-11-07,CUST01290,Kelechi Peace,Male,35,Keyboard,Electronics,Electronics,15,$137.24,$2058.60,POS,Owerri,SP014,Simeon Simeon,None,Returned
TXN01291,2022-06-14,CUST01291,Nkechi Elijah,Male,58,Monitor,Electronics,Electronics,9,$32.67,$294.03,Debit Card,Jos,SP025,Olufunke Tosin,$26,Not Returned
TXN01292,2023-06-05,CUST01292,Pius Damilola,Female,19,Bluetooth Speaker,Electronics,Electronics,14,$41.65,$583.10,PayPal,Kano,SP047,Chinonso Chukwudi,13%,Returned
TXN01293,2024-08-15,CUST01293,Shola Temitope,Female,36,Keyboard,Electronics,Electronics,2,$288.58,$577.16,Credit Card,Ibadan,SP097,Chinedu Ronke,None,Returned
TXN01294,2022-01-13,CUST01294,Olu Efe,Female,31,USB Hub,Accessories,Accessories,6,$116.89,$701.34,Debit Card,Ibadan,SP095,Juliet Kelechi,$18,Returned
TXN01295,2022-12-17,CUST01295,Kelechi Elijah,Male,48,Laptop Stand,Accessories,Accessories,7,$217.23,$1520.61,Bank Transfer,Ibadan,SP031,Kelechi Fola,19%,Not Returned
TXN01296,2021-12-03,CUST01296,Amarachi Uche,Female,45,USB Hub,Accessories,Accessories,13,$40.88,$531.44,Bank Transfer,Lagos,SP059,Daniel Chioma,$22,Returned
TXN01297,2022-04-06,CUST01297,Bola Hassan,Female,18,Laptop Stand,Accessories,Accessories,4,$104.90,$419.60,Debit Card,Abuja,SP080,Ifeyinwa Emeka,20%,Not Returned
TXN01298,2023-11-22,CUST01298,Amina Fidelis,Female,23,Wireless Mouse,Electronics,Electronics,5,$267.15,$1335.75,Credit Card,Ibadan,SP002,Ezinne Emeka,15%,Not Returned
TXN01299,2024-01-11,CUST01299,Aisha Fathia,Male,29,Keyboard,Electronics,Electronics,8,$85.03,$680.24,Credit Card,Ibadan,SP065,Adebayo Kehinde,None,Returned
TXN01300,2023-06-01,CUST01300,Ifechukwu Ada,Female,33,Flash Drive,Accessories,Accessories,9,$180.93,$1628.37,Bank Transfer,Lagos,SP028,Blessing Tola,$40,Returned
TXN01301,2024-01-31,CUST01301,Tunde Nwafor,Male,21,Laptop Stand,Accessories,Accessories,8,$5.79,$46.32,Credit Card,Port Harcourt,SP015,Chinonso Tope,17%,Not Returned
TXN01302,2023-12-12,CUST01302,Fola Amaka,Female,49,Charger,Accessories,Accessories,12,$217.16,$2605.92,Bank Transfer,Port Harcourt,SP058,Chinonso Kola,None,Not Returned
TXN01303,2021-11-26,CUST01303,Tobi Chinedu,Male,44,Bluetooth Speaker,Electronics,Electronics,14,$35.67,$499.38,PayPal,Lagos,SP089,Ugo Chike,$10,Returned
TXN01304,2023-08-10,CUST01304,Kelechi Nike,Male,55,Flash Drive,Accessories,Accessories,15,$119.60,$1794.00,Cash,Abuja,SP083,Kehinde Chisom,$17,Not Returned
TXN01305,2023-02-28,CUST01305,Adesola Amaka,Male,21,Flash Drive,Accessories,Accessories,10,$75.14,$751.40,PayPal,Lagos,SP008,Chinonso Amarachi,$3,Returned
TXN01306,2022-01-30,CUST01306,Bola Adebayo,Male,27,Bluetooth Speaker,Electronics,Electronics,13,$226.68,$2946.84,PayPal,Lagos,SP009,Pius Nnamdi,None,Returned
TXN01307,2023-10-11,CUST01307,Chidera Nnenna,Male,54,USB Hub,Accessories,Accessories,10,$109.47,$1094.70,Bank Transfer,Abuja,SP013,Amina Obi,None,Not Returned
TXN01308,2024-05-28,CUST01308,Nnenna Favour,Female,39,Laptop Stand,Accessories,Accessories,14,$18.41,$257.74,PayPal,Jos,SP015,Nkem Dayo,None,Returned
TXN01309,2021-12-17,CUST01309,Ronke Seyi,Male,21,Monitor,Electronics,Electronics,2,$83.78,$167.56,Debit Card,Abuja,SP021,Olamide Opeyemi,$45,Returned
TXN01310,2023-04-08,CUST01310,Seyi Adaobi,Female,18,Charger,Accessories,Accessories,15,$166.49,$2497.35,PayPal,Ibadan,SP060,Tosin Chinwe,None,Returned
TXN01311,2023-04-04,CUST01311,Tola Ifechukwu,Female,33,USB Hub,Accessories,Accessories,9,$37.44,$336.96,Debit Card,Owerri,SP046,Chinonso Damilola,$3,Not Returned
TXN01312,2024-03-22,CUST01312,Emeka Chidera,Male,47,Flash Drive,Accessories,Accessories,10,$270.39,$2703.90,Bank Transfer,Enugu,SP028,Fola Chidera,16%,Not Returned
TXN01313,2023-05-13,CUST01313,Olamide Nneka,Female,27,Keyboard,Electronics,Electronics,4,$40.63,$162.52,Cash,Abuja,SP034,Segun Ifeyinwa,None,Not Returned
TXN01314,2022-06-12,CUST01314,Amina Shola,Female,18,Phone Case,Accessories,Accessories,6,$182.21,$1093.26,Debit Card,Jos,SP012,Precious Temitayo,$18,Returned
TXN01315,2024-06-16,CUST01315,Hassan Ugochukwu,Female,55,Wireless Mouse,Electronics,Electronics,11,$166.46,$1831.06,Credit Card,Kano,SP020,Ifeyinwa Seyi,18%,Returned
TXN01316,2024-08-19,CUST01316,Chijioke Emeka,Male,34,USB Hub,Accessories,Accessories,13,$104.35,$1356.55,POS,Port Harcourt,SP095,Chijioke Chinedu,$20,Not Returned
TXN01317,2023-01-28,CUST01317,Aisha Temitope,Male,35,USB Hub,Accessories,Accessories,4,$292.89,$1171.56,Debit Card,Enugu,SP021,Nnenna Opeyemi,$13,Not Returned
TXN01318,2023-11-07,CUST01318,Amarachi Uche,Male,56,Wireless Mouse,Electronics,Electronics,7,$88.33,$618.31,Credit Card,Kano,SP095,Chukwuemeka Emmanuela,11%,Returned
TXN01319,2024-09-26,CUST01319,Chinwe Sola,Female,51,Wireless Mouse,Electronics,Electronics,12,$6.66,$79.92,Cash,Port Harcourt,SP056,Chike Fathia,13%,Not Returned
TXN01320,2022-06-18,CUST01320,Segun Oluwatobi,Male,46,Power Bank,Electronics,Electronics,7,$253.60,$1775.20,Cash,Enugu,SP042,Oyinade Daniel,None,Returned
TXN01321,2022-12-18,CUST01321,Chisom Chinwe,Male,35,USB Hub,Accessories,Accessories,8,$64.20,$513.60,Cash,Kano,SP055,Peace Yemi,20%,Returned
TXN01322,2022-01-01,CUST01322,Micheal Favour,Male,42,Phone Case,Accessories,Accessories,10,$285.85,$2858.50,Cash,Jos,SP021,Temitope Chinonso,$8,Not Returned
TXN01323,2022-07-09,CUST01323,Kelechi Chizor,Female,37,Flash Drive,Accessories,Accessories,7,$176.42,$1234.94,POS,Owerri,SP017,Uzochi Anita,None,Returned
TXN01324,2023-02-06,CUST01324,Olamide Chika,Female,35,Laptop Stand,Accessories,Accessories,14,$96.57,$1351.98,Credit Card,Port Harcourt,SP037,Tunde Nkechi,$20,Returned
TXN01325,2022-09-07,CUST01325,Ifeyinwa Patience,Female,26,Bluetooth Speaker,Electronics,Electronics,9,$149.15,$1342.35,POS,Jos,SP053,Fidelis Simeon,None,Not Returned
TXN01326,2022-03-31,CUST01326,Chinedu Olu,Male,43,USB Hub,Accessories,Accessories,4,$260.49,$1041.96,Debit Card,Lagos,SP083,Olu Oyinade,None,Not Returned
TXN01327,2022-01-10,CUST01327,Ada Fola,Male,34,Laptop Stand,Accessories,Accessories,7,$202.43,$1417.01,Cash,Owerri,SP018,Chika Chika,8%,Not Returned
TXN01328,2023-05-20,CUST01328,Ifeyinwa Tosin,Male,29,Power Bank,Electronics,Electronics,11,$139.17,$1530.87,POS,Ibadan,SP006,Ugo Ugochukwu,$33,Not Returned
TXN01329,2022-02-08,CUST01329,Nwafor Chukwudi,Female,45,Bluetooth Speaker,Electronics,Electronics,15,$269.79,$4046.85,Debit Card,Ibadan,SP022,Dayo Ifeoma,$19,Returned
TXN01330,2024-04-22,CUST01330,Nneka Sola,Male,58,Charger,Accessories,Accessories,2,$89.93,$179.86,Debit Card,Lagos,SP050,Ezinne Amarachi,$38,Returned
TXN01331,2024-01-25,CUST01331,Ugo Nkechi,Male,21,Flash Drive,Accessories,Accessories,3,$216.68,$650.04,Debit Card,Jos,SP067,Oyinade Oluwatobi,None,Not Returned
TXN01332,2022-02-22,CUST01332,Adebayo Ada,Male,60,Laptop Stand,Accessories,Accessories,15,$6.37,$95.55,PayPal,Owerri,SP100,Precious Ezinne,None,Not Returned
TXN01333,2022-01-03,CUST01333,Jibola Adaobi,Male,24,Phone Case,Accessories,Accessories,2,$291.35,$582.70,Bank Transfer,Kano,SP043,Ifeoma Hassan,None,Not Returned
TXN01334,2024-09-02,CUST01334,Kehinde Precious,Female,38,Wireless Mouse,Electronics,Electronics,10,$231.90,$2319.00,PayPal,Enugu,SP033,Olivia Chinedu,16%,Returned
TXN01335,2024-03-08,CUST01335,Ogechi Shola,Male,29,USB Hub,Accessories,Accessories,7,$27.86,$195.02,Credit Card,Enugu,SP085,Segun Tosin,$5,Returned
TXN01336,2022-08-01,CUST01336,Opeyemi Ugochukwu,Male,38,Bluetooth Speaker,Electronics,Electronics,7,$171.68,$1201.76,POS,Lagos,SP008,Kehinde Nike,19%,Not Returned
TXN01337,2022-07-28,CUST01337,Femi Tosin,Male,60,Monitor,Electronics,Electronics,8,$282.36,$2258.88,Bank Transfer,Ibadan,SP016,Nwafor Chinonso,None,Not Returned
TXN01338,2024-02-15,CUST01338,Onyinye Uzochi,Female,40,Power Bank,Electronics,Electronics,4,$197.96,$791.84,Debit Card,Lagos,SP071,Efe Nkemdilim,$19,Returned
TXN01339,2022-07-19,CUST01339,Yemi Ogechi,Male,36,USB Hub,Accessories,Accessories,4,$149.85,$599.40,Credit Card,Enugu,SP032,Olufunke Olufunke,None,Returned
TXN01340,2024-08-16,CUST01340,Juliet Chioma,Female,48,Monitor,Electronics,Electronics,13,$287.14,$3732.82,POS,Abuja,SP051,Chisom Amarachi,None,Returned
TXN01341,2023-08-07,CUST01341,Nike Tunde,Female,20,Wireless Mouse,Electronics,Electronics,1,$75.87,$75.87,Credit Card,Enugu,SP086,Amaka Sola,$43,Returned
TXN01342,2022-05-20,CUST01342,Amina Shola,Male,29,Flash Drive,Accessories,Accessories,5,$84.72,$423.60,PayPal,Kano,SP060,Peace Chidera,None,Not Returned
TXN01343,2023-09-25,CUST01343,Obinna Obinna,Female,42,Monitor,Electronics,Electronics,12,$65.09,$781.08,Debit Card,Ibadan,SP017,Ugo Nkem,19%,Not Returned
TXN01344,2024-01-21,CUST01344,Ngozi Nike,Male,34,Keyboard,Electronics,Electronics,8,$170.94,$1367.52,POS,Enugu,SP058,Chinwe Emeka,None,Returned
TXN01345,2023-05-11,CUST01345,Femi Chika,Female,42,Flash Drive,Accessories,Accessories,10,$281.95,$2819.50,PayPal,Abuja,SP062,Daniel Chinonso,None,Not Returned
TXN01346,2022-04-04,CUST01346,Chinwe Pius,Male,53,Monitor,Electronics,Electronics,13,$233.74,$3038.62,Debit Card,Jos,SP089,Aisha Temitayo,None,Not Returned
TXN01347,2023-12-07,CUST01347,Sola Uche,Female,58,Bluetooth Speaker,Electronics,Electronics,5,$113.58,$567.90,POS,Owerri,SP062,Adaeze Oyinade,$4,Returned
TXN01348,2022-02-12,CUST01348,Yemi Chike,Female,26,USB Hub,Accessories,Accessories,9,$37.62,$338.58,Cash,Abuja,SP054,Opeyemi Efe,13%,Not Returned
TXN01349,2021-11-29,CUST01349,Kola Micheal,Male,18,Charger,Accessories,Accessories,11,$143.64,$1580.04,Credit Card,Abuja,SP081,Pius Ngozi,None,Not Returned
TXN01350,2023-05-18,CUST01350,Chinonso Ugo,Male,52,Flash Drive,Accessories,Accessories,8,$169.96,$1359.68,Bank Transfer,Lagos,SP090,Chike Obinna,$40,Returned
TXN01351,2022-08-12,CUST01351,Emeka Favour,Female,30,Wireless Mouse,Electronics,Electronics,5,$28.28,$141.40,Bank Transfer,Lagos,SP011,Anita Kola,None,Not Returned
TXN01352,2022-04-01,CUST01352,Segun Opeyemi,Male,25,Bluetooth Speaker,Electronics,Electronics,1,$267.59,$267.59,Debit Card,Enugu,SP073,Adesola Nike,11%,Not Returned
TXN01353,2023-03-16,CUST01353,Dayo Chisom,Male,27,Keyboard,Electronics,Electronics,5,$95.49,$477.45,Credit Card,Port Harcourt,SP098,Adaeze Femi,11%,Returned
TXN01354,2022-10-29,CUST01354,Chinedu Benita,Female,52,Power Bank,Electronics,Electronics,15,$94.99,$1424.85,PayPal,Enugu,SP019,Kelechi Chioma,10%,Not Returned
TXN01355,2022-09-18,CUST01355,Emmanuela Chike,Male,54,Wireless Mouse,Electronics,Electronics,15,$102.84,$1542.60,Debit Card,Abuja,SP055,Ifeyinwa Adebayo,None,Returned
TXN01356,2023-10-30,CUST01356,Nkem Amina,Male,30,Wireless Mouse,Electronics,Electronics,7,$113.62,$795.34,POS,Abuja,SP039,Dayo Damilola,9%,Not Returned
TXN01357,2022-07-02,CUST01357,Nike Nkemdilim,Male,43,Wireless Mouse,Electronics,Electronics,1,$14.16,$14.16,PayPal,Lagos,SP069,Segun Jibola,16%,Not Returned
TXN01358,2023-04-08,CUST01358,Ifeoma Oyinade,Male,50,Keyboard,Electronics,Electronics,2,$182.09,$364.18,Debit Card,Owerri,SP028,Femi Chukwuemeka,$34,Not Returned
TXN01359,2022-04-20,CUST01359,Olivia Ifechukwu,Male,55,Wireless Mouse,Electronics,Electronics,14,$268.28,$3755.92,Cash,Jos,SP058,Zainab Ifeyinwa,11%,Not Returned
TXN01360,2023-11-10,CUST01360,Blessing Tobi,Male,45,Laptop Stand,Accessories,Accessories,9,$65.05,$585.45,Bank Transfer,Port Harcourt,SP037,Zainab Nkemdilim,None,Not Returned
TXN01361,2023-02-06,CUST01361,Chinonso Adesola,Male,53,USB Hub,Accessories,Accessories,10,$77.36,$773.60,Bank Transfer,Ibadan,SP008,Aisha Kola,18%,Not Returned
TXN01362,2022-06-20,CUST01362,Kelechi Ugo,Female,60,Flash Drive,Accessories,Accessories,13,$245.62,$3193.06,PayPal,Jos,SP079,Seyi Dayo,19%,Returned
TXN01363,2024-08-21,CUST01363,Ezinne Bola,Female,59,Monitor,Electronics,Electronics,7,$36.02,$252.14,Bank Transfer,Abuja,SP075,Ifeyinwa Obinna,7%,Returned
TXN01364,2024-04-09,CUST01364,Obinna Opeyemi,Male,30,USB Hub,Accessories,Accessories,13,$136.47,$1774.11,Credit Card,Ibadan,SP085,Chukwuemeka Chukwuemeka,8%,Returned
TXN01365,2023-10-20,CUST01365,Chioma Ugochukwu,Male,54,Keyboard,Electronics,Electronics,11,$102.44,$1126.84,PayPal,Jos,SP011,Adesola Juliet,$43,Returned
TXN01366,2023-05-19,CUST01366,Kelechi Nnamdi,Male,25,USB Hub,Accessories,Accessories,15,$152.88,$2293.20,Cash,Ibadan,SP075,Simeon Tope,18%,Not Returned
TXN01367,2024-06-23,CUST01367,Jibola Chisom,Female,36,Keyboard,Electronics,Electronics,2,$89.01,$178.02,Cash,Jos,SP032,Adesola Efe,$31,Not Returned
TXN01368,2022-07-09,CUST01368,Nwafor Peace,Male,42,USB Hub,Accessories,Accessories,9,$5.32,$47.88,Credit Card,Abuja,SP081,Ifeyinwa Micheal,8%,Not Returned
TXN01369,2023-09-14,CUST01369,Obinna Shola,Female,31,Laptop Stand,Accessories,Accessories,11,$11.86,$130.46,POS,Lagos,SP020,Favour Kelechi,None,Returned
TXN01370,2022-03-23,CUST01370,Chinedu Amarachi,Male,60,Charger,Accessories,Accessories,6,$184.06,$1104.36,PayPal,Jos,SP013,Tosin Ronke,None,Returned
TXN01371,2024-08-29,CUST01371,Efe Emeka,Male,18,Bluetooth Speaker,Electronics,Electronics,2,$272.41,$544.82,Bank Transfer,Lagos,SP009,Onyinye Seyi,$35,Returned
TXN01372,2023-01-16,CUST01372,Blessing Kola,Female,27,Bluetooth Speaker,Electronics,Electronics,15,$68.20,$1023.00,PayPal,Abuja,SP091,Chinwe Temitayo,18%,Returned
TXN01373,2021-12-28,CUST01373,Ifeoma Femi,Female,59,Bluetooth Speaker,Electronics,Electronics,13,$9.68,$125.84,Bank Transfer,Ibadan,SP059,Chizor Precious,None,Not Returned
TXN01374,2022-11-10,CUST01374,Amina Kelechi,Female,56,Keyboard,Electronics,Electronics,2,$43.92,$87.84,Debit Card,Abuja,SP069,Olu Tunde,None,Returned
TXN01375,2021-11-28,CUST01375,Chijioke Nneka,Male,56,Flash Drive,Accessories,Accessories,11,$272.04,$2992.44,Cash,Port Harcourt,SP028,Kelechi Peace,None,Returned
TXN01376,2022-06-04,CUST01376,Ronke Tunde,Male,35,Power Bank,Electronics,Electronics,5,$42.96,$214.80,Credit Card,Port Harcourt,SP024,Bola Fidelis,14%,Not Returned
TXN01377,2024-04-19,CUST01377,Ugo Amaka,Female,44,Bluetooth Speaker,Electronics,Electronics,8,$14.04,$112.32,Debit Card,Kano,SP002,Olu Ronke,$29,Returned
TXN01378,2022-11-13,CUST01378,Femi Hassan,Male,58,Keyboard,Electronics,Electronics,7,$88.93,$622.51,POS,Enugu,SP035,Hassan David,$25,Not Returned
TXN01379,2023-07-08,CUST01379,Tobi Efe,Female,53,Power Bank,Electronics,Electronics,11,$294.69,$3241.59,Debit Card,Kano,SP084,Opeyemi Jibola,$14,Not Returned
TXN01380,2021-12-18,CUST01380,Hassan Fathia,Male,20,USB Hub,Accessories,Accessories,12,$206.93,$2483.16,PayPal,Abuja,SP041,Benita Patience,7%,Returned
TXN01381,2022-09-12,CUST01381,David Fola,Female,32,Wireless Mouse,Electronics,Electronics,1,$74.99,$74.99,Credit Card,Ibadan,SP066,Vivian Yemi,$15,Not Returned
TXN01382,2022-08-11,CUST01382,Precious Olufunke,Female,27,Power Bank,Electronics,Electronics,2,$60.71,$121.42,Bank Transfer,Lagos,SP060,Ifeyinwa Nkemdilim,6%,Not Returned
TXN01383,2022-06-14,CUST01383,David Bola,Female,52,Bluetooth Speaker,Electronics,Electronics,12,$240.81,$2889.72,Credit Card,Port Harcourt,SP006,Kelechi Obi,$42,Not Returned
TXN01384,2022-07-21,CUST01384,Nnenna Jibola,Female,22,Phone Case,Accessories,Accessories,8,$289.45,$2315.60,Cash,Owerri,SP046,Ada Ayo,None,Not Returned
TXN01385,2024-09-28,CUST01385,Nike Opeyemi,Male,45,Wireless Mouse,Electronics,Electronics,15,$98.17,$1472.55,PayPal,Jos,SP042,Olamide Ifeyinwa,None,Not Returned
TXN01386,2024-06-04,CUST01386,Vivian Emeka,Female,40,Power Bank,Electronics,Electronics,12,$35.93,$431.16,Credit Card,Abuja,SP020,Chinonso Chinwe,None,Returned
TXN01387,2023-02-25,CUST01387,Ngozi Amaka,Female,18,Phone Case,Accessories,Accessories,3,$58.50,$175.50,Cash,Port Harcourt,SP083,Obinna Emmanuela,$50,Returned
TXN01388,2022-11-23,CUST01388,Nkemdilim Chidera,Female,19,Charger,Accessories,Accessories,4,$166.39,$665.56,Debit Card,Lagos,SP019,Shola Ezinne,5%,Returned
TXN01389,2021-12-31,CUST01389,Emmanuela Amaka,Female,41,Bluetooth Speaker,Electronics,Electronics,11,$151.60,$1667.60,POS,Owerri,SP027,Obi Tosin,None,Not Returned
TXN01390,2022-05-18,CUST01390,Bola Chidera,Female,34,Charger,Accessories,Accessories,11,$273.33,$3006.63,Debit Card,Abuja,SP063,Daniel Favour,None,Not Returned
TXN01391,2023-12-23,CUST01391,Patience Emeka,Male,19,USB Hub,Accessories,Accessories,3,$241.18,$723.54,Bank Transfer,Ibadan,SP027,Nkechi Fola,None,Not Returned
TXN01392,2024-07-06,CUST01392,Amarachi Dayo,Male,28,USB Hub,Accessories,Accessories,10,$18.24,$182.40,Debit Card,Ibadan,SP018,Uche Chinwe,7%,Returned
TXN01393,2023-03-14,CUST01393,Chukwuemeka Damilola,Male,36,USB Hub,Accessories,Accessories,13,$226.57,$2945.41,Credit Card,Jos,SP083,Nkem Efe,13%,Not Returned
TXN01394,2022-06-27,CUST01394,David Chidera,Male,42,Power Bank,Electronics,Electronics,6,$166.13,$996.78,POS,Enugu,SP076,Chioma Temitope,8%,Not Returned
TXN01395,2024-07-24,CUST01395,Chijioke Chidera,Male,59,Wireless Mouse,Electronics,Electronics,5,$289.66,$1448.30,PayPal,Enugu,SP037,Opeyemi Nike,None,Not Returned
TXN01396,2023-09-19,CUST01396,Precious Nkechi,Male,47,Power Bank,Electronics,Electronics,14,$26.04,$364.56,Credit Card,Abuja,SP081,Ugochukwu Tosin,$3,Not Returned
TXN01397,2024-05-18,CUST01397,Obi Olamide,Male,18,Power Bank,Electronics,Electronics,1,$201.02,$201.02,Credit Card,Port Harcourt,SP092,Kola Kehinde,None,Not Returned
TXN01398,2024-09-30,CUST01398,Anita Pius,Female,38,Phone Case,Accessories,Accessories,1,$85.03,$85.03,PayPal,Abuja,SP078,Adesola Chinonso,16%,Returned
TXN01399,2023-08-29,CUST01399,Juliet Elijah,Male,44,Charger,Accessories,Accessories,13,$92.07,$1196.91,Bank Transfer,Abuja,SP057,Hassan Chinonso,None,Not Returned
TXN01400,2022-02-25,CUST01400,Olamide Nwafor,Female,31,USB Hub,Accessories,Accessories,6,$88.98,$533.88,Bank Transfer,Owerri,SP008,Amaka Ezinne,None,Returned
TXN01401,2023-06-27,CUST01401,Ogechi Ngozi,Female,56,Monitor,Electronics,Electronics,7,$138.36,$968.52,Bank Transfer,Ibadan,SP056,Ada Olamide,$4,Returned
